X,Y,OBJECTID,UNITID,SIGID,MAINSTREET,CROSSSTREET,OWNER2,ROUTE,MILEPOINT,DESCRIPTION,TIMES,OWNER,TYPE,INTID,ATMSID
1243261.625,237274.5,474,MPW011449,SIG011449,BLAZIER,PEPPERMILL,S,KY-22 ,0,BLAZIER @ PEPPERMILL,24 HOURS,KYTC,1,  943205535032,
1248282.25,235106.75,475,MPW012443,SIG012443,BEULAH CHURCH,FEGENBUSH,S,KY-1065,4.25,BEULAH CHURCH @ FEGENBUSH,24 HOURS,KYTC,1,  952105182163,
1246024.0,235061.46875,476,MPW011958,SIG011958,APPLE VALLEY,OUTER,S,KY-1065,9.66,APPLE VALLEY @ OUTER,24 HOURS,KYTC,1,  952908904815,
1267299.96125001,252960.576250002,477,MPW016039,SIG016039,TAYLORSVILLE,BLANKENBAKER,S,KY-155,8.244,TAYLORSVILLE @ BLANKENBAKER,24 HOURS,KYTC,1, 1055963947624,
1258250.5,237562.873750001,478,MPW014474,SIG014474,RIDGESIDE,BLACK WILLOW,S,KY-1447,3.04,RIDGESIDE @ BLACK WILLOW,24 HOURS,KYTC,1, 11343D281D284,
1235579.0,235781.28125,479,MPW009967,SIG009967,OUTER,SHEPHERDSVILLE,S,KY-1065,7.66,OUTER @ SHEPHERDSVILLE,24 HOURS,KYTC,1, 1159448155945,
1261344.2175,254056.230000004,480,MPW015101,SIG015101,BILLTOWN,RUCKRIEGEL,S,KY-1819,8.89,BILLTOWN @ RUCKRIEGEL,24 HOURS,KYTC,1, 1169401888881,
1262375.0,255527.78125,481,MPW015307,SIG015307,TAYLORSVILLE,WATTERSON,S,KY-155,9.35,TAYLORSVILLE @ WATTERSON,24 HOURS,KYTC,1, 1169863947355,
1223786.5,275203.25,482,MPW007891,SIG007891,GRINSTEAD,I 64 RAMP,S,I-64,8.071,GRINSTEAD @ I 64 RAMP,24 HOURS,KYTC,1, 1213026639997,
1192005.5,281097.0625,483,MPW002686,SIG002686,MARKET,38TH,M,,,MARKET @ 38TH,24 HOURS,METRO,1, 1249642146446,
1199624.0,279327.9375,484,MPW004089,SIG004089,JEFFERSON,DR W J HODGE,S,US-31W,20.14,JEFFERSON @ DR W J HODGE,24 HOURS,KYTC,1, 1271433276574,
1201716.75,277171.625,485,MPW004583,SIG004583,CHESTNUT,16TH,M,,,CHESTNUT @ 16TH,24 HOURS,METRO,1, 1290711146007,
1198701.0,276524.5,486,MPW003897,SIG003897,BROADWAY,22ND,S,US 150,0,BROADWAY @ 22ND,24 HOURS,KYTC,1, 1299107026580,
1207483.25,273644.6875,487,MPW005753,SIG005753,BRECKINRIDGE,3RD,S,KY-1020,11.978,BRECKINRIDGE @ 3RD,24 HOURS,KYTC,1, 1322706586438,
1206552.37625,272734.125,488,MPW005605,SIG005605,5TH,KENTUCKY,M,,,5TH @ KENTUCKY,24 HOURS,METRO,1, 1329222073532,
1195160.875,272537.0,489,MPW003141,SIG003141,28TH,VIRGINIA,M,,,28TH @ VIRGINIA,24 HOURS,METRO,1, 1330565706877,
1194775.5,272092.6875,490,MPW003082,SIG003082,CATALPA,DUMESNIL,M,,,CATALPA @ DUMESNIL,24 HOURS,METRO,1, 1334510111698,
1211522.5,271102.25,491,MPW006335,SIG006335,CLAY,ST CATHERINE,M,,,CLAY @ ST CATHERINE,24 HOURS,METRO,1, 1344911675785,
1211459.75,270692.625,492,MPW006324,SIG006324,CLAY,OAK,M,,,CLAY @ OAK,24 HOURS,METRO,1, 1349311674718,
1197570.625,270106.875,493,MPW003658,SIG003658,STANDARD,22ND,M,,,STANDARD @ 22ND,24 HOURS,METRO,1, 1355861246580,
1205337.5,269216.625,494,MPW005368,SIG005368,MAGNOLIA,6TH,M,,,MAGNOLIA @ 6TH,24 HOURS,METRO,1, 1363941306009,
1205162.25,268087.25,495,MPW005339,SIG005339,HILL,6TH,M,,,HILL @ 6TH,24 HOURS,METRO,1, 1373929346009,
1213717.5,265230.5625,496,MPW006669,SIG006669,BURNETT,EASTERN,S,US-60,5.069,BURNETT @ EASTERN,24 HOURS,KYTC,1, 1406307741835,
1200941.75,262469.625,497,MPW004401,SIG004401,CENTRAL,COLORADO,M,,,CENTRAL @ COLORADO,24 HOURS,METRO,1, 1437210411238,
1200342.5,259344.40625,498,MPW004268,SIG004268,ARCADE,TAYLOR,S,US-60,1.89,ARCADE @ TAYLOR,24 HOURS,KYTC,1, 1475001486392,
1245531.85124999,281425.022499993,499,MPW011789,SIG011789,I 264 RAMP,WESTPORT,S,KY1447,2,I 264 RAMP @ WESTPORT,24 HOURS,KYTC,1,2807199957132,
1192541.25,274417.25,500,MPW002768,SIG002768,LOUIS COLEMAN JR,GREENWOOD,M,,,LOUIS COLEMAN JR @ GREENWOOD,24 HOURS,METRO,1,28206E9852651,
1245020.88375001,276284.102500007,501,MPW018015,SIG018015,STONEHENGE,SHELBYVILLE,S,US-60,5.12,STONEHENGE @ SHELBYVILLE,24 HOURS,KYTC,1,  263000555940,
1248857.72750001,275352.200000003,502,MPW018014,SIG018014,OXMOOR,SHELBYVILLE,M,,,OXMOOR @ SHELBYVILLE,24 HOURS,METRO,1,  266748395940,
1214725.63124999,267486.801249996,503,MPW017874,SIG017874,GOSS,PARKWAY GARDENS,S,KY-864,13.837,GOSS @ PARKWAY GARDENS,24 HOURS,KYTC,1, 1383225929018,
1208138.03,264669.568749994,504,MPW018016,SIG018016,BRANDEIS,FLOYD,M,,,BRANDEIS @ FLOYD,24 HOURS,METRO,3, 1407106472254,
1223562.0,274781.0625,505,MPW007858,SIG007858,GRINSTEAD,LEXINGTON,S,US-60,8.009,GRINSTEAD @ LEXINGTON,24 HOURS,KYTC,1, 1524326633838,
1214283.625,277555.1875,506,MPW006743,SIG006743,MARKET,WENZEL,S,US 31W,16.715,MARKET @ WENZEL,24 HOURS,KYTC,1, 1552742137101,
1214503.25,276502.21875,507,MPW006772,SIG006772,CHESTNUT,LIBERTY,S,KY-864,15.84,CHESTNUT @ LIBERTY,24 HOURS,KYTC,1, 1553711133844,
1205340.375,275486.0,508,MPW005369,SIG005369,BROADWAY,8TH,S,US 150,2.015,BROADWAY @ 8TH,24 HOURS,KYTC,1, 1555307021885,
1215208.5,275993.9375,509,MPW006863,SIG006863,BAXTER,LEXINGTON,S,US-31E,16.3,BAXTER @ LEXINGTON,24 HOURS,KYTC,1, 1557604173838,
1213208.25,278236.1875,510,MPW006597,SIG006597,MAIN,SHELBY,S,US 31W,16.982,MAIN @ SHELBY,24 HOURS,KYTC,1, 1560341385936,
1207942.0,276599.8125,511,MPW005812,SIG005812,GUTHRIE,3RD,M,KY-1020,12.37,GUTHRIE @ 3RD,24 HOURS,METRO,1, 1561526736438,
1206716.0,276388.875,512,MPW005631,SIG005631,ARMORY,CHESTNUT,M,,,ARMORY @ CHESTNUT,24 HOURS,METRO,1, 1561801671114,
1226360.125,259301.625,513,MPW008391,SIG008391,GARDINER,NEWBURG,S,KY-1703,2.4,GARDINER @ NEWBURG,24 HOURS,KYTC,1, 1566224794552,
1228484.75,257726.422499999,514,MPW008712,SIG008712,MEADOWCREEK,NEWBURG,S,KY-1703,1.89,MEADOWCREEK @ NEWBURG,24 HOURS,KYTC,1, 1566843064552,
1226988.0,266830.375,515,MPW008502,SIG008502,BARDSTOWN,WROCKLAGE,S,US-31E,13.387,BARDSTOWN @ WROCKLAGE,24 HOURS,KYTC,1, 1587903847314,
1228271.0,266499.875,516,MPW008684,SIG008684,BARDSTOWN,TAYLORSVILLE,S,US-31E,13.126,BARDSTOWN @ TAYLORSVILLE,24 HOURS,KYTC,1, 1588703846394,
1217006.0,272963.4375,517,MPW007060,SIG007060,BAXTER,HIGHLAND,S,US-31E,15.653,BAXTER @ HIGHLAND,24 HOURS,KYTC,1, 1602604172923,
1217406.375,273239.25,518,MPW007096,SIG007096,CHEROKEE,HIGHLAND,M,,,CHEROKEE @ HIGHLAND,24 HOURS,METRO,1, 1609411002923,
1219237.625,269286.25,519,MPW007279,SIG007279,BAXTER,CASTLEWOOD,S,KY-1703,4.871,BAXTER @ CASTLEWOOD,24 HOURS,KYTC,1, 1613204171006,
1211232.875,273074.625,520,MPW006285,SIG006285,BRECKINRIDGE,HANCOCK,M,,,BRECKINRIDGE @ HANCOCK,24 HOURS,METRO,1, 1629506572796,
1211811.25,272988.75,521,MPW006378,SIG006378,BRECKINRIDGE,CLAY,M,,,BRECKINRIDGE @ CLAY,24 HOURS,METRO,1, 1629906571167,
1212391.0,272903.625,522,MPW006479,SIG006479,BRECKINRIDGE,SHELBY,S,KY-864,15.156,BRECKINRIDGE @ SHELBY,24 HOURS,KYTC,1, 1630206575937,
1211069.625,272000.0,523,MPW006257,SIG006257,HANCOCK,KENTUCKY,M,,,HANCOCK @ KENTUCKY,24 HOURS,METRO,1, 1634627963531,
1212901.25,276248.0,524,MPW006558,SIG006558,SHELBY,MUHAMMAD ALI,M,,,SHELBY @ MUHAMMAD ALI,24 HOURS,METRO,1,1642059377011,
1213477.875,276159.001249999,525,MPW006635,SIG006635,CAMPBELL,MUHAMMAD ALI,M,,,CAMPBELL @ MUHAMMAD ALI,24 HOURS,METRO,1, 1642209247011,
1209139.75,276009.6875,526,MPW005981,SIG005981,BROOK,CHESTNUT,M,,,BROOK @ CHESTNUT,24 HOURS,METRO,1, 1643007071113,
1208757.75,275586.625,527,MPW005907,SIG005907,1ST,GRAY,M,,,1ST @ GRAY,24 HOURS,METRO,1, 1644322232625,
1209739.75,274966.625,528,MPW006082,SIG006082,BROADWAY,FLOYD,S,US 150,2.845,BROADWAY @ FLOYD,24 HOURS,KYTC,1, 1647307012254,
1211474.25,278504.5,529,MPW006325,SIG006325,JACKSON,MAIN,S,US 31W,17.343,JACKSON @ MAIN,24 HOURS,KYTC,1, 1650432924138,
1211024.17125,279422.814999998,530,MPW006251,SIG006251,PRESTON,RIVER,M,,,PRESTON @ RIVER,24 HOURS,METRO,1, 1650851428199,
1220385.625,278475.375,531,MPW007447,SIG007447,FRANKFORT,HALDEMAN,S,US-60,0.382,FRANKFORT @ HALDEMAN,24 HOURS,KYTC,1, 1658623232783,
1200085.5,266649.375,532,MPW004205,SIG004205,ALGONQUIN,16TH,S,KY-2054,2.17,ALGONQUIN @ 16TH,24 HOURS,KYTC,1, 1664100616007,
1205374.625,272225.4375,533,MPW005378,SIG005378,ST CATHERINE,7TH,M,,,ST CATHERINE @ 7TH,24 HOURS,METRO,1, 1667157865899,
1208235.0,278490.0625,534,MPW005838,SIG005838,MARKET,3RD,S,US 31W,21.944,MARKET @ 3RD,24 HOURS,KYTC,1, 1669342146438,
1207829.25125,279070.6875,535,MPW005799,SIG005799,W MAIN ST,N 4TH ST,S,US 31W,21.932,W MAIN ST @ N 4TH ST,24 HOURS,KYTC,1, 1671123042305,
1206339.5,278784.25,536,MPW005568,SIG005568,MARKET,7TH,S,US 31W,21.574,MARKET @ 7TH,24 HOURS,KYTC,1, 1671442145899,
1208114.125,277703.875,537,MPW005828,SIG005828,LIBERTY,3RD,M,KY-1020,12.581,LIBERTY @ 3RD,24 HOURS,METRO,1, 1673438456438,
1206108.75,277298.8125,538,MPW005530,SIG005530,7TH,MUHAMMAD ALI,M,,,7TH @ MUHAMMAD ALI,24 HOURS,METRO,1, 1674158997012,
1208004.25,277002.4375,539,MPW005816,SIG005816,3RD,MUHAMMAD ALI,M,KY-1020,12.447,3RD @ MUHAMMAD ALI,24 HOURS,METRO,1, 1674864387012,
1208753.375,278928.75,540,MPW005906,SIG005906,MAIN ST,S 2ND ST,S,US 31W,17.887,MAIN ST @ S 2ND ST,24 HOURS,KYTC,1, 1675719084139,
1210315.25,278683.75,541,MPW006144,SIG006144,E MAIN ST,FLOYD ST,S,US 31W,17.587,E MAIN ST @ FLOYD ST,24 HOURS,KYTC,1, 1676122532254,
1208604.28,277915.231250003,542,MPW005887,SIG005887,JEFFERSON,2ND,S,KY-1020,12.627,JEFFERSON @ 2ND,24 HOURS,KYTC,1, 1676833275872,
1210116.125,277401.75,543,MPW006119,SIG006119,FLOYD,LIBERTY,M,,,FLOYD @ LIBERTY,24 HOURS,METRO,1, 1677522543844,
1210664.875,277096.625,544,MPW006190,SIG006190,LIBERTY,PRESTON,S,KY-61,12.79,LIBERTY @ PRESTON,24 HOURS,KYTC,1, 1677738445143,
1203574.0,279736.1875,545,MPW004966,SIG004966,MAIN,13TH,S,US 31W,21.117,MAIN @ 13TH,24 HOURS,KYTC,1, 1678741396441,
1200444.875,283477.9375,546,MPW004290,SIG004290,PORTLAND,22ND,S,US-150,0.125,PORTLAND @ 22ND,24 HOURS,KYTC,1, 1712051296579,
1199585.125,253719.547499999,547,MPW004079,SIG004079,TAYLOR,I 264 RAMP,S,KY-1865,5.53,TAYLOR @ I 264 RAMP,24 HOURS,KYTC,1, 1774763929995,
1215191.0,256399.4375,548,MPW006860,SIG006860,BELMAR,PRESTON,S,KY-61,8.54,BELMAR @ PRESTON,24 HOURS,KYTC,1, 1782304805144,
1212380.625,256062.313749999,549,MPW006476,SIG006476,PHILLIPS,STANDIFORD FIELD,S,I-65,0.772,PHILLIPS @ STANDIFORD FIELD,24 HOURS,KYTC,1, 1789750516280,
1217643.25,251887.251249999,550,MPW007116,SIG007116,STANDIFORD,PRESTON,S,KY-61,7.568,STANDIFORD @ PRESTON,24 HOURS,KYTC,1, 1819232575144,
1217466.0,249860.75,551,MPW007098,SIG007098,TWIN SPIRES,HERCULES,M,,,TWIN SPIRES @ HERCULES,24 HOURS,METRO,1, 1834176977771,
1204124.25,248695.4375,552,MPW005094,SIG005094,KINGSTON,3RD,M,,,KINGSTON @ 3RD,24 HOURS,METRO,1, 1846635646438,
1229207.5,245478.59375,553,MPW008802,SIG008802,NAOMI,POPLAR LEVEL,S,KY-864,8.72,NAOMI @ POPLAR LEVEL,24 HOURS,KYTC,1,2,
1201890.4725,238190.688749999,554,MPW017879,SIG017879,SHOREWOOD,3RD STREET,S,KY-1865,2.56,SHOREWOOD @ 3RD STREET,24 HOURS,KYTC,1, 1902259786440,
1226237.625,238036.1875,555,MPW008360,SIG008360,MINOR,PRESTON,S,KY-61,4.43,MINOR @ PRESTON,24 HOURS,KYTC,1, 1904944065144,
1229013.5,235603.8125,556,MPW008782,SIG008782,OUTER,NOLTEMEYER WYNDE,S,KY-1065,6.41,OUTER @ NOLTEMEYER WYNDE,24 HOURS,KYTC,1, 1921648158358,
1230141.875,226751.6875,557,MPW008962,SIG008962,GLEN ROSE,PRESTON,S,KY-61,2.13,GLEN ROSE @ PRESTON,24 HOURS,KYTC,1, 1975525645144,
1199697.75,251152.1875,558,MPW004104,SIG004104,BLUEGRASS,TAYLOR,S,KY-1865,5.03,BLUEGRASS @ TAYLOR,24 HOURS,KYTC,1, 2012705726392,
1218950.0,227600.5,559,MPW007258,SIG007258,MINOR,SOUTH PARK,M,,,MINOR @ SOUTH PARK,24 HOURS,METRO,1, 2039944066310,
1226289.25,227683.9375,560,MPW008376,SIG008376,BLUE LICK,SOUTH PARK,S,KY-1450,2.17,BLUE LICK @ SOUTH PARK,24 HOURS,KYTC,1, 2044305776310,
1195535.625,247859.875,561,MPW003222,SIG003222,HAZELWOOD,MANSLICK,S,KY-1931,6.593,HAZELWOOD @ MANSLICK,24 HOURS,KYTC,1, 2044428614163,
1219353.25,242711.78125,562,MPW007296,SIG007296,FERN VALLEY,SIGNATURE,S,KY-1747,0.97,FERN VALLEY @ SIGNATURE,24 HOURS,KYTC,1, 2064721909227,
1204910.75,243241.53125,563,MPW005263,SIG005263,STRAWBERRY,THALIA,S,KY-1020,6.09,STRAWBERRY @ THALIA,24 HOURS,KYTC,1, 2074761936427,
1200764.5,244585.25,564,MPW004354,SIG004354,KENWOOD,KNOLL GATE,S,KY-1865,3.775,KENWOOD @ KNOLL GATE,24 HOURS,KYTC,1, 2080375869366,
1204284.99875,253127.03125,565,MPW005124,SIG005124,ASHLAND,SOUTHERN,S,KY-1020,8.007,ASHLAND @ SOUTHERN,24 HOURS,KYTC,1, 2088801946052,
1192659.625,255798.71875,566,MPW002783,SIG002783,CRUMS,DIXIE,S, US-31W,15.34,CRUMS @ DIXIE,24 HOURS,KYTC,1, 2092913581612,
1184437.5425,241856.261250004,567,MPW001682,SIG001682,DIXIE,KERRICK,S, US-31W,12.3,DIXIE @ KERRICK,24 HOURS,KYTC,1, 2183216123540,
1184538.22875001,242157.996250004,568,MPW017876,SIG017876,DIXIE,KERRICK,S, US-31W,12.3,DIXIE @ KERRICK,24 HOURS,KYTC,1, 2183216123540,
1184287.92375,241420.771249995,569,MPW017877,SIG017877,DIXIE,KERRICK,S, US-31W,12.14,DIXIE @ KERRICK,24 HOURS,KYTC,1, 2183216123540,
1184357.875,227966.561250001,570,MPW001675,SIG001675,PAGES,3RD STREET,S,KY-907,2.1,PAGES @ 3RD STREET,24 HOURS,KYTC,1, 2236549356440,
1184393.0,225061.65625,571,MPW001677,SIG001677,SILVERWOOD,STONESTREET,M,,,SILVERWOOD @ STONESTREET,24 HOURS,METRO,1, 2247259956179,
1176771.625,224621.203749999,572,MPW000904,SIG000904,VALLEY STATION,RENAISSANCE VALLEY,S,KY-907,0.32,VALLEY STATION @ RENAISSANCE VALLEY,24 HOURS,KYTC,1, 224936826E239,
1171303.125,244922.09375,573,MPW000308,SIG000308,GREENBELT,RIVERPORT,S,KY-1934,5.5,GREENBELT @ RIVERPORT,24 HOURS,KYTC,1, 2282483248382,
1172979.5,248178.875,574,MPW000458,SIG000458,LOWER HUNTERS,GREENBELT,S,KY-1934,6.2,LOWER HUNTERS @ GREENBELT,24 HOURS,KYTC,1, 2285539698324,
1180821.75,233469.78125,575,MPW001370,SIG001370,DIXIE,PAGES,S, US-31W,10.5,DIXIE @ PAGES,24 HOURS,KYTC,1, 2290216127130,
1248554.10124999,244287.002499998,576,MPW012520,SIG012520,WATTERSON,HURSTBOURNE,S,KY-1747,6.847,WATTERSON @ HURSTBOURNE,24 HOURS,KYTC,1, 2479772919126,
1205218.05875,259064.329999998,577,MPW005342,SIG005342,SOUTHERN,HARLAN,S,KY-1020,9.15,SOUTHERN @ HARLAN,24 HOURS,KYTC,1,2762160522810,
1246232.2475,265005.030000001,578,MPW018013,SIG018013,GOODWILL,TAYLORSVILLE,S,KY-155,13.123,GOODWILL @ TAYLORSVILLE,24 HOURS,KYTC,1,28256E9916394,
1208066.62375,264220.141249999,579,MPW017864,SIG017864,I 65 RAMP,UNIVERSITY,M,,,I 65 RAMP @ UNIVERSITY,24 HOURS,METRO,1,291049998F271,
1195598.5,269695.5,580,MPW003233,SIG003233,CYPRESS,HILL,M,,,CYPRESS @ HILL,24 HOURS,METRO,1, 1510013742934,
1221252.25,269884.0,581,MPW007583,SIG007583,BARDSTOWN,EASTERN,S,US-31E,14.626,BARDSTOWN @ EASTERN,24 HOURS,KYTC,1, 1517403841835,
1218028.75,267940.25,582,MPW007153,SIG007153,BARRET,EASTERN,S,US-60,6.104,BARRET @ EASTERN,24 HOURS,KYTC,1, 1519303951835,
1223994.5,275610.75,583,MPW007941,SIG007941,GRINSTEAD,I 64 RAMP,S,I-64,8.072,GRINSTEAD @ I 64 RAMP,24 HOURS,KYTC,1, 1522726639997,
1221607.105,264410.537499994,584,MPW007623,SIG007623,NEWBURG,BELLARMINE,S,KY-1703,3.85,NEWBURG @ BELLARMINE,24 HOURS,KYTC,1, 154274552D266,
1207353.25,259591.922499999,585,MPW005729,SIG005729,CENTRAL,FLOYD,M,,,CENTRAL @ FLOYD,24 HOURS,METRO,1, 1544110412254,
1213786.75,278147.375,586,MPW006678,SIG006678,CAMPBELL,MAIN,S,US 31W,16.919,CAMPBELL @ MAIN,24 HOURS,KYTC,1, 1551609244138,
1214700.375,277489.875,587,MPW006798,SIG006798,BAXTER,MARKET,S,US 31W,16.635,BAXTER @ MARKET,24 HOURS,KYTC,1, 1552804174213,
1214365.23875,281125.787499994,588,MPW018017,SIG018017,I 64 WEST,I 64 RAMP,M,,,I 64 WEST @ I 64 RAMP,24 HOURS,METRO,3, 1558799549997,
1206458.625,276429.625,589,MPW005584,SIG005584,CHESTNUT,6TH,M,,,CHESTNUT @ 6TH,24 HOURS,METRO,1, 1561711146009,
1207408.25,276281.28125,590,MPW005742,SIG005742,CHESTNUT,4TH,M,,,CHESTNUT @ 4TH,24 HOURS,METRO,1, 1562111142305,
1227786.03,258430.542500004,591,MPW008614,SIG008614,BISHOP,NEWBURG,S,KY-1703,2.09,BISHOP @ NEWBURG,24 HOURS,KYTC,1, 1567405404552,
1211444.25,263703.5625,592,MPW006321,SIG006321,EASTERN,PRESTON,S,KY-61,4.549,EASTERN @ PRESTON,24 HOURS,KYTC,1, 1573018355143,
1195259.625,257470.5,593,MPW003171,SIG003171,BERRY,MANSLICK,S,US-60,0.588,BERRY @ MANSLICK,24 HOURS,KYTC,1, 1577605054163,
1228572.75,277996.1875,594,MPW008727,SIG008727,FRANKFORT,HILLCREST,S,US-60,1.979,FRANKFORT @ HILLCREST,24 HOURS,KYTC,1, 1581123232938,
1218888.03874999,272161.382499993,595,MPW007250,SIG007250,CHEROKEE,PATTERSON,M,,,CHEROKEE @ PATTERSON,24 HOURS,METRO,1, 1604511004985,
1210819.25,278090.0,596,MPW006214,SIG006214,MARKET,PRESTON,S,US 31W,17.375,MARKET @ PRESTON,24 HOURS,KYTC,1, 1638042135143,
1211167.75,276515.375,597,MPW006274,SIG006274,JACKSON,MUHAMMAD ALI,S,KY-61,12.611,JACKSON @ MUHAMMAD ALI,24 HOURS,KYTC,1, 1641132927011,
1209232.25,275514.875,598,MPW006006,SIG006006,BROOK,GRAY,M,,,BROOK @ GRAY,24 HOURS,METRO,1, 1644607072625,
1212778.87625,275453.75,599,MPW006546,SIG006546,CHESTNUT,SHELBY,M,,,CHESTNUT @ SHELBY,24 HOURS,METRO,1, 1644811135937,
1221081.5,279908.25,600,MPW007555,SIG007555,BROWNSBORO,HALDEMAN,S,US-42,1.368,BROWNSBORO @ HALDEMAN,24 HOURS,KYTC,1, 1656307242783,
1204477.25,273211.53125,601,MPW005160,SIG005160,KENTUCKY,9TH,M,,,KENTUCKY @ 9TH,24 HOURS,METRO,1, 1665635324569,
1205926.0,273001.9375,602,MPW005498,SIG005498,KENTUCKY,6TH,M,,,KENTUCKY @ 6TH,24 HOURS,METRO,1, 1665935326009,
1208316.25,278997.3125,603,MPW005850,SIG005850,MAIN,3RD,S,US 31W,22.02,MAIN @ 3RD,24 HOURS,KYTC,1, 1669241396437,
1206893.0,279216.25,604,MPW005664,SIG005664,MAIN,6TH,S,US 31W,21.75,MAIN @ 6TH,24 HOURS,KYTC,1, 1670641396008,
1207683.875,278058.15625,605,MPW005779,SIG005779,4TH,JEFFERSON,M,,,4TH @ JEFFERSON,24 HOURS,METRO,1, 1672623053327,
1205724.0,277944.25,606,MPW005464,SIG005464,8TH,LIBERTY,M,,,8TH @ LIBERTY,24 HOURS,METRO,1, 1672818853845,
1210237.125,278178.75,607,MPW006132,SIG006132,FLOYD,MARKET,S,US 31W,17.487,FLOYD @ MARKET,24 HOURS,KYTC,1, 1676522544213,
1210158.875,277675.25,608,MPW006121,SIG006121,FLOYD,JEFFERSON,M,,,FLOYD @ JEFFERSON,24 HOURS,METRO,1, 1677122543326,
1203970.75,279157.125,609,MPW005051,SIG005051,MARKET,12TH,S,US 31W,21.1,MARKET @ 12TH,24 HOURS,KYTC,1, 1679542146566,
1204917.875,279008.8125,610,MPW005268,SIG005268,MARKET,10TH,S,US 31W,21.282,MARKET @ 10TH,24 HOURS,KYTC,1, 1686142146413,
1205084.875,276646.28125,611,MPW005331,SIG005331,CHESTNUT,ROY WILKINS,M,,,CHESTNUT @ ROY WILKINS,24 HOURS,METRO,1, 1687211146207,
1205511.0,276578.125,612,MPW005410,SIG005410,CHESTNUT,8TH,M,,,CHESTNUT @ 8TH,24 HOURS,METRO,1, 1687311141885,
1195199.25,285951.75,613,MPW003153,SIG003153,PORTLAND,33RD,S,KY-3064,1.784,PORTLAND @ 33RD,24 HOURS,KYTC,1, 1715351296461,
1192395.75,284912.3125,614,MPW002749,SIG002749,BANK,38TH,S,KY-3082,0,BANK @ 38TH,24 HOURS,KYTC,1, 1718603706445,
1223604.625,268555.6875,615,MPW007866,SIG007866,BARDSTOWN,SPEED,S,US-31E,14.123,BARDSTOWN @ SPEED,24 HOURS,KYTC,1, 1724703846082,
1189060.875,273856.6875,616,MPW002193,SIG002193,CECIL,HALE,M,,,CECIL @ HALE,24 HOURS,METRO,1, 1741010262784,
1184266.5,258593.5625,617,MPW001663,SIG001663,CANE RUN,CRUMS,S,KY-1934,9.18,CANE RUN @ CRUMS,24 HOURS,KYTC,1, 1758809341358,
1182750.25,257184.6875,618,MPW001531,SIG001531,CRUMS,SHANKS,S,KY-1934,8.78,CRUMS @ SHANKS,24 HOURS,KYTC,1, 1761703076315,
1217726.375,250224.828749999,619,MPW007125,SIG007125,GRADE,I 65 RAMP,S,I-65,0,GRADE @ I 65 RAMP,24 HOURS,KYTC,1, 1776925949998,
1229327.5,242593.375,620,MPW008826,SIG008826,FERN VALLEY,GEIL,S,KY-1747,2.88,FERN VALLEY @ GEIL,24 HOURS,KYTC,1,2,
1223695.25,252624.3125,621,MPW007881,SIG007881,BISHOP,POPLAR LEVEL,S,KY-864,10.45,BISHOP @ POPLAR LEVEL,24 HOURS,KYTC,1, 1816505405123,
1206681.0,251467.53125,622,MPW005623,SIG005623,ALLMOND,WOODLAWN,M,,,ALLMOND @ WOODLAWN,24 HOURS,METRO,1, 1837300747290,
1200220.25,247580.34375,623,MPW004241,SIG004241,MARRET,NEW CUT,S,KY-1865,4.343,MARRET @ NEW CUT,24 HOURS,KYTC,1, 1857442224553,
1227208.67749999,235710.278750002,624,MPW008539,SIG008539,OUTER,PRESTON,S,KY-61,3.95,OUTER @ PRESTON,24 HOURS,KYTC,1, 1920948155144,
1219526.375,235149.016249999,625,MPW007321,SIG007321,MINOR,OUTER,S,KY-1065,4.56,MINOR @ OUTER,24 HOURS,KYTC,1, 1925144064815,
1196074.875,232266.46875,626,MPW003331,SIG003331,OUTER,3RD STREET,S,KY-907,4.66,OUTER @ 3RD STREET,24 HOURS,KYTC,1, 1948248156440,
1229820.37375,228254.28125,627,MPW008903,SIG008903,MANSLICK,PRESTON,S,KY-61,2.45,MANSLICK @ PRESTON,24 HOURS,KYTC,1, 1969541655144,
1208533.0,252174.4375,628,MPW005873,SIG005873,NEVADA,OLD PARK,M,,,NEVADA @ OLD PARK,24 HOURS,METRO,1, 201544548E154,
1197283.49875,241451.8125,629,MPW003596,SIG003596,MANSLICK,PALATKA,S,KY-1142,0.635,MANSLICK @ PALATKA,24 HOURS,KYTC,1, 2027241634939,
1221961.375,255547.766249999,630,MPW007662,SIG007662,POPLAR LEVEL,SANITA,S,KY-864,10.75,POPLAR LEVEL @ SANITA,24 HOURS,KYTC,1, 2044151236313,
1221182.0,242572.40625,631,MPW007579,SIG007579,INDUSTRIAL,ULRICH,S,KY-1747,1.33,INDUSTRIAL @ ULRICH,24 HOURS,KYTC,1, 2064831606701,
1218646.375,242820.079999998,632,MPW007223,SIG007223,FERN VALLEY,I 65 RAMP,S,KY-1747,0.79,FERN VALLEY @ I 65 RAMP,24 HOURS,KYTC,1, 2065321909998,
1216105.375,242903.141249999,633,MPW006971,SIG006971,FERN VALLEY,WORLDPORT,S,KY-1747,0.35,FERN VALLEY @ WORLDPORT,24 HOURS,KYTC,1,206562190F275,
1194725.5,255630.71875,634,MPW003075,SIG003075,MANSLICK RD,MANSLICK BLVD,S,KY-1931,8.1,MANSLICK RD @ MANSLICK BLVD,24 HOURS,KYTC,1, 2091832354163,
